Configuration,Language,File Path,Successfully Extracted
/language:javascript-typescript,TypeScript,package/src/contexts/messageInputContext/hooks/useMessageDetailsForState.ts,true
/language:javascript-typescript,TypeScript,package/expo-package/src/optionalDependencies/shareImage.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/screens/NewGroupChannelAddMemberScreen.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/SignOut.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/apis/updateMessage.ts,true
/language:javascript-typescript,TypeScript,package/src/components/AttachmentPicker/components/FileSelectorIcon.tsx,true
/language:javascript-typescript,TypeScript,package/expo-package/src/handlers/saveFile.ts,true
/language:javascript-typescript,TypeScript,package/expo-package/src/optionalDependencies/triggerHaptic.ts,true
/language:javascript-typescript,TypeScript,package/src/utils/addReactionToLocalState.ts,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelPreview/ChannelAvatar.tsx,true
/language:javascript-typescript,TypeScript,package/expo-package/types/index.d.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageOverlay/OverlayBackdrop.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/Loading.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/screens/ChannelScreen.tsx,true
/language:javascript-typescript,TypeScript,examples/ExpoMessaging/context/AppContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/apis/insertReaction.ts,true
/language:javascript-typescript,TypeScript,package/src/store/mappers/mapMessageToStorable.ts,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelPreview/ChannelPreviewUnreadCount.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/RTLComponents/WritingDirectionAwareText.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelList/hooks/listeners/useAddedToChannelNotification.ts,true
/language:javascript-typescript,TypeScript,package/src/icons/Pin.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/MessageFlag.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/Link.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/Close.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/messageInputContext/__tests__/removeFile.test.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/threadContext/ThreadContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ImageBackground.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/Video.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Reply/__tests__/Reply.test.tsx,true
/language:javascript-typescript,TypeScript,package/native-package/src/optionalDependencies/Video.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/RemoveUser.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/mappers/mapTaskToStorable.ts,true
/language:javascript-typescript,TypeScript,package/src/components/AttachmentPicker/components/CameraSelectorIcon.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/MessageList/InlineLoadingMoreIndicator.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Message/MessageSimple/ReactionList.tsx,true
/language:python,Python,dotgit/hooks/pre-commit-reject-binaries.py,true
